lon,lat,heat flow
9.65,45.40556,39.0
10.53333333,51.21666667,39.0
28.5,39.6081,39.0
78.25,11.455556,39.0
76.01,12.33,39.0
74.04666667,19.63666667,39.0
75.15,19.24833333,39.0
78.5,20.11666667,39.0
178.9833,51.5333,39.0
-64.34833333,-22.68166667,39.0
-63.28333333,-18.48666667,39.0
102.7283333,16.44,39.0
25.46666667,53.7,39.0
28.11666667,52.81666667,39.0
24.86888889,46.66916667,39.0
24.90138889,46.55222222,39.0
-4.583333333,48.26666667,39.0
-99.81833,16.79058,39.0
24.13166667,53.90666667,39.0
27.49,41.56,39.01072052
-61.4433,47.8,39.0452
-73.44179967,4.049053022,39.08
-2.77,39.34,39.1
-3.711944444,40.44944444,39.1
-71.64652887,3.536114122,39.13
-102.828,54.6367,39.2
-126.8,50.0,39.2
-89.0894,50.0631,39.2
-112.67,38.5033,39.2
-112.86,38.4783,39.2
84.875,44.9733,39.2
83.94,41.35,39.2
113.463,33.5542,39.2
113.0,33.2833,39.2
88.5425,44.2375,39.2
-17.08472222,14.525,39.26
-77.9,8.866666667,39.292
-17.085,14.525,39.3
-126.783,50.0167,39.3
118.733,22.4316,39.3
34.6,-12.58333333,39.3
34.6,-12.58333,39.3
143.19,-6.91,39.3296
71.39187,54.66737139,39.35592
69.49107,58.69165071,39.35592
72.39027,56.93289656,39.35592
141.7166667,43.1,39.386
-125.3,49.7667,39.4
-80.8258,46.6797,39.4
-111.886,25.7063,39.4
56.98,23.83,39.4
-52.77,-27.84,39.4
29.98,38.48,39.4
135.4833333,34.6,39.4
-73.5753,61.6887,39.5
-93.1374,49.7665,39.5
-117.57,39.9017,39.5
-113.08,38.14,39.5
32.79444444,23.3075,39.5
20.1333,-2.5367,39.5
18.2367,0.0417,39.5
-80.8786,46.5638,39.6
-104.94,30.8233,39.6
-104.95,31.7183,39.6
82.2458,38.5975,39.6
114.0082,4.507864,39.61445093
76.53472222,17.97833333,39.7
32.18333333,48.85,39.7746
34.63333333,46.3,39.7746
34.65,46.3,39.7746
23.91666667,49.13333333,39.7746
23.66666667,49.21666667,39.7746
104.6666667,53.63333333,39.7746
40.0,46.56666667,39.7746
40.38333333,43.175,39.7746
53.08333333,54.83333333,39.7746
35.33333333,52.5,39.7746
20.0,53.86667,39.7765
20.0,53.86666667,39.78224456
-99.955,59.8533,39.8
-78.44,48.25,39.8
-112.91,38.565,39.8
158.917,-27.6667,39.8
125.75,50.2333,39.8
56.9817,23.8267,39.8
26.57,-27.15,39.8
32.88333333,68.1,39.8
125.8,50.23333333,39.8
-88.9564,49.0264,39.9
-98.64,54.88,39.9
124.547,-11.4267,39.9
121.858,-14.1017,39.9
85.1583,45.2383,39.9
84.0883,41.0417,39.9
113.878,33.7083,39.9
-73.39454407,4.069986322,39.94
-71.38944137,5.867341923,39.95
14.7083,14.175,40.0
24.0767,-5.3667,40.0
32.7833,23.3083,40.0
-0.6667,10.1667,40.0
-1.3333,9.5,40.0
-1.0,8.0,40.0
-8.175,10.84,40.0
-5.6133,34.3267,40.0
26.4,-27.3,40.0
29.2333,-19.6833,40.0
-82.3333,42.7,40.0
-93.74,49.69,40.0
-90.8967,49.8933,40.0
-101.858,54.805,40.0
-87.2,48.175,40.0
-113.72,49.83,40.0
-113.7,49.48,40.0
-113.83,49.48,40.0
-124.94,63.33,40.0
-125.58,64.15,40.0
-134.73,68.16,40.0
-135.85,69.39,40.0
-123.52,57.1,40.0
-122.93,55.75,40.0
-114.56,56.99,40.0
-123.933,49.8117,40.0
-123.863,50.0367,40.0
-80.8094,46.6714,40.0
-66.3,47.56,40.0
-99.8183,16.705,40.0
-94.0,23.72,40.0
-94.02,23.79,40.0
-94.14,23.77,40.0
-94.29,23.75,40.0
-94.12,23.77,40.0
-89.5,47.15,40.0
-87.8,47.795,40.0
-88.6083,47.4,40.0
-91.6283,46.9617,40.0
-84.0,33.0,40.0
-121.583,37.8,40.0
-84.8683,40.975,40.0
-94.0467,42.63,40.0
-110.358,38.5917,40.0
-116.673,44.28,40.0
-122.418,43.7967,40.0
-122.656,45.005,40.0
-122.785,44.06,40.0
-71.3333,44.6333,40.0
-121.415,41.4717,40.0
-104.373,32.545,40.0
-132.59,55.6183,40.0
-78.8333,36.3117,40.0
-80.4633,34.7,40.0
-77.78,37.6667,40.0
-105.763,42.155,40.0
-122.528,45.8367,40.0
-120.68,47.12,40.0
-97.8483,34.8683,40.0
-98.23,36.91,40.0
-86.02,33.2667,40.0
-118.54,37.34,40.0
-81.54,31.1367,40.0
-111.83,48.75,40.0
-116.44,36.8617,40.0
-116.43,36.8783,40.0
-123.88,46.15,40.0
-123.38,42.4883,40.0
-104.16,29.425,40.0
-104.31,30.4,40.0
-120.41,46.6183,40.0
-107.14,41.225,40.0
-98.68,28.4,40.0
-96.14,28.41,40.0
-97.12,28.5,40.0
-96.27,28.56,40.0
-96.07,28.64,40.0
-94.66,28.88,40.0
-95.18,28.91,40.0
-99.83,28.92,40.0
-99.37,28.97,40.0
-99.47,29.03,40.0
-98.35,29.21,40.0
-97.71,29.59,40.0
-97.34,29.91,40.0
-99.83,29.93,40.0
-97.54,29.96,40.0
-99.84,30.06,40.0
-97.64,30.06,40.0
-101.66,30.16,40.0
-100.38,30.25,40.0
-97.41,30.58,40.0
-97.9,30.76,40.0
-102.49,31.38,40.0
-99.89,32.04,40.0
-101.12,30.76,40.0
-100.02,31.84,40.0
-98.89,32.1,40.0
-102.37,34.14,40.0
-99.85,32.14,40.0
-99.61,32.07,40.0
-102.42,31.03,40.0
-98.23,32.85,40.0
-102.22,35.09,40.0
-103.27,29.97,40.0
-101.62,32.74,40.0
-100.72,32.49,40.0
-102.68,34.24,40.0
-98.77,32.61,40.0
-101.03,31.24,40.0
-100.4,32.03,40.0
-103.45,31.29,40.0
-100.1,31.82,40.0
-100.54,35.06,40.0
-100.13,32.13,40.0
-101.65,36.01,40.0
-101.78,36.58,40.0
-99.94,32.06,40.0
-101.91,31.91,40.0
-99.35,32.65,40.0
-100.48,31.43,40.0
-99.28,32.63,40.0
-102.38,36.54,40.0
-100.57,31.64,40.0
-99.65,32.4,40.0
-102.2,36.39,40.0
-101.08,33.29,40.0
-100.72,34.27,40.0
-100.02,32.06,40.0
-99.78,32.35,40.0
-99.53,32.96,40.0
-101.91,30.47,40.0
-100.74,32.66,40.0
-99.8,32.87,40.0
-100.23,31.58,40.0
-98.16,32.57,40.0
-100.06,31.88,40.0
-103.07,31.21,40.0
-101.66,33.55,40.0
-101.08,31.53,40.0
-102.88,32.83,40.0
-100.09,31.28,40.0
-100.78,33.0,40.0
-100.21,30.55,40.0
-103.2,31.05,40.0
-104.28,31.81,40.0
-98.57,32.48,40.0
-100.04,31.07,40.0
-100.23,32.04,40.0
-101.54,35.65,40.0
-101.41,33.46,40.0
-99.65,31.7,40.0
-102.72,32.43,40.0
-101.91,36.05,40.0
-100.79,31.18,40.0
-100.18,32.14,40.0
-102.37,34.08,40.0
-103.46,30.68,40.0
-101.08,31.23,40.0
-100.92,31.2,40.0
-100.1,30.66,40.0
-101.07,32.04,40.0
-100.46,31.3,40.0
-102.03,33.67,40.0
-102.0,34.42,40.0
-99.16,32.34,40.0
-99.74,32.35,40.0
-101.13,33.54,40.0
-103.28,30.93,40.0
-101.15,31.14,40.0
-102.95,36.6,40.0
-100.05,30.44,40.0
-102.73,31.56,40.0
-99.65,32.49,40.0
-100.05,31.98,40.0
-100.06,30.59,40.0
-100.85,31.61,40.0
-100.35,32.06,40.0
-101.95,30.94,40.0
-102.51,31.31,40.0
-109.25,45.39,40.0
-111.27,48.72,40.0
-111.31,48.87,40.0
-112.37,48.98,40.0
-110.12,47.15,40.0
-111.08,48.47,40.0
-109.14,48.25,40.0
-111.15,48.37,40.0
-100.15,46.39,40.0
-97.4,33.32,40.0
-98.58,33.33,40.0
-97.6,33.63,40.0
-97.82,33.73,40.0
-103.59,33.38,40.0
-103.86,32.82,40.0
-105.01,34.94,40.0
-103.45,33.02,40.0
-103.29,33.28,40.0
-103.54,33.17,40.0
-103.44,36.46,40.0
-103.07,33.58,40.0
-104.41,32.37,40.0
-91.06,28.36,40.0
-91.42,28.44,40.0
-91.1,28.48,40.0
-91.29,28.6,40.0
-91.23,28.6,40.0
-90.98,28.65,40.0
-91.01,28.69,40.0
-89.43,28.71,40.0
-91.35,28.73,40.0
-90.09,28.8,40.0
-92.25,28.83,40.0
-90.38,28.83,40.0
-91.12,28.88,40.0
-88.55,29.01,40.0
-91.64,29.02,40.0
-90.44,29.02,40.0
-90.22,29.03,40.0
-89.81,29.07,40.0
-91.26,29.09,40.0
-89.15,29.16,40.0
-89.22,29.23,40.0
-91.37,29.25,40.0
-89.11,29.28,40.0
-91.57,29.29,40.0
-89.41,29.38,40.0
-89.74,29.39,40.0
-89.03,29.51,40.0
-90.89,29.56,40.0
-89.17,29.72,40.0
-89.75,29.79,40.0
-93.73,29.83,40.0
-91.93,29.89,40.0
-90.9,29.94,40.0
-93.61,30.02,40.0
-91.63,30.08,40.0
-90.3,30.08,40.0
-91.54,30.12,40.0
-90.6,30.13,40.0
-91.89,30.2,40.0
-91.29,30.23,40.0
-93.52,30.23,40.0
-91.68,30.25,40.0
-93.33,30.26,40.0
-92.09,30.3,40.0
-90.81,30.37,40.0
-92.15,30.46,40.0
-92.67,30.56,40.0
-92.23,30.63,40.0
-92.18,30.65,40.0
-85.6,31.07,40.0
-85.57,31.15,40.0
-85.98,31.35,40.0
-87.12,32.1,40.0
-86.57,32.11,40.0
-88.14,32.42,40.0
-89.04,32.93,40.0
-89.34,33.11,40.0
-88.65,33.75,40.0
-85.98,30.93,40.0
-95.33,27.03,40.0
-95.22,27.14,40.0
-70.98,45.22,40.0
-69.22,45.43,40.0
-63.22,-19.3,40.0
-63.4183,-18.88,40.0
-47.6667,-22.1333,40.0
-48.15,-22.1167,40.0
-59.555,-3.195,40.0
-51.9817,-24.95,40.0
-47.5167,-23.0,40.0
-46.6167,-23.55,40.0
-49.2983,-25.1483,40.0
-84.3717,23.8283,40.0
-92.57,20.81,40.0
-92.94,20.69,40.0
-86.08,20.24,40.0
-93.66,17.94,40.0
-98.22,22.2,40.0
-98.43,22.33,40.0
-100.56,28.89,40.0
-64.0517,9.9933,40.0
120.0,-33.6667,40.0
117.867,-27.45,40.0
115.297,-29.1467,40.0
19.6667,40.75,40.0
43.9,41.0167,40.0
43.95,40.3833,40.0
12.33,47.65,40.0
23.47,41.5,40.0
32.9667,35.1,40.0
16.4167,49.75,40.0
24.6167,58.25,40.0
24.6667,59.45,40.0
13.65,54.3667,40.0
11.3,53.55,40.0
22.6667,40.6167,40.0
25.6367,35.9133,40.0
21.3517,40.3083,40.0
-9.0233,52.265,40.0
35.3233,30.86,40.0
13.305,43.46,40.0
9.28,45.54,40.0
9.23,45.56,40.0
9.34,45.51,40.0
9.85,45.43,40.0
10.22,45.44,40.0
25.7,56.6167,40.0
25.2833,54.7,40.0
10.2767,59.985,40.0
20.0,53.8667,40.0
26.3667,44.7,40.0
26.6667,44.5,40.0
25.75,47.75,40.0
25.9167,46.6,40.0
24.6517,44.7033,40.0
23.75,44.66,40.0
23.8283,44.2567,40.0
32.9,68.0667,40.0
53.0833,54.9333,40.0
35.3333,52.5,40.0
43.25,49.75,40.0
32.8833,68.1,40.0
33.6667,67.6667,40.0
30.3333,59.8833,40.0
42.6667,59.1333,40.0
35.8,58.6,40.0
34.5333,56.1833,40.0
37.25,56.0333,40.0
37.0333,52.9667,40.0
43.5,60.5,40.0
56.25,55.1667,40.0
52.0333,56.1333,40.0
57.75,56.0833,40.0
13.9,45.5,40.0
-5.84,43.41,40.0
-5.5,41.58,40.0
18.6333,65.3667,40.0
19.6,65.0167,40.0
20.1,64.9167,40.0
11.6633,58.5883,40.0
11.5917,58.335,40.0
20.7667,65.5917,40.0
14.85,59.15,40.0
11.5833,58.3333,40.0
19.85,64.3333,40.0
39.965,36.8417,40.0
34.5167,49.9167,40.0
34.5667,50.1,40.0
36.8333,49.4667,40.0
35.1667,44.9167,40.0
35.6667,46.55,40.0
35.0,48.7333,40.0
29.5667,49.1333,40.0
23.25,49.6,40.0
34.6667,50.3333,40.0
31.85,50.8667,40.0
37.0333,49.5,40.0
36.9333,49.4667,40.0
36.6,49.45,40.0
35.6667,48.7833,40.0
37.65,48.8,40.0
24.4333,49.0833,40.0
-3.25,56.1333,40.0
-2.55,54.0833,40.0
-2.3667,53.85,40.0
-3.0667,51.15,40.0
113.9,33.7333,40.0
101.517,26.7333,40.0
117.717,25.25,40.0
95.6167,37.2833,40.0
98.9283,39.6083,40.0
91.7667,38.55,40.0
94.1833,37.8833,40.0
97.8244,40.1122,40.0
78.25,12.9167,40.0
77.6333,14.3,40.0
77.75,14.3,40.0
78.2333,12.7667,40.0
75.1517,19.08,40.0
74.355,19.8667,40.0
76.5417,17.9783,40.0
77.7783,15.6917,40.0
77.625,9.9933,40.0
135.467,34.7333,40.0
79.75,50.25,40.0
82.5833,50.0,40.0
81.5833,49.75,40.0
83.6667,49.5,40.0
68.4167,54.0,40.0
76.4833,49.4167,40.0
69.4,47.4,40.0
78.1483,42.4067,40.0
108.98,45.87,40.0
173.338,-39.875,40.0
174.268,-39.3067,40.0
53.96,17.4433,40.0
154.8,-6.21,40.0
121.853,18.4217,40.0
136.533,50.7,40.0
73.25,54.9167,40.0
88.4167,52.5,40.0
72.3333,57.1667,40.0
105.667,51.0,40.0
111.583,53.0,40.0
104.367,54.5,40.0
104.083,53.2833,40.0
106.05,52.4333,40.0
83.75,55.3333,40.0
82.6667,54.5833,40.0
63.7733,54.7017,40.0
82.75,69.2,40.0
91.5667,62.15,40.0
87.55,51.6833,40.0
73.6667,57.0,40.0
62.0833,56.25,40.0
72.0,55.1667,40.0
73.25,55.5,40.0
79.6667,55.3333,40.0
108.552,54.2883,40.0
108.557,54.2517,40.0
108.593,54.1833,40.0
108.44,54.1583,40.0
45.5983,24.27,40.0
53.75,39.4167,40.0
54.5,38.4667,40.0
105.94,21.03,40.0
24.65166667,44.70333333,40.0
23.82833333,44.25666667,40.0
33.67,39.91,40.0
-122.6567,45.005,40.0
-122.5283,45.8367,40.0
-97.84,34.87,40.0
23.46667,41.5,40.0
-8.175,5.066666667,40.0
-110.3583,38.5917,40.0
-61.1333,77.1667,40.0
-69.06,44.09,40.0
-70.9783,45.2189,40.0
-69.2237,45.4343,40.0
-105.7633,42.155,40.0
-47.517,-23.0,40.0
24.61,46.59,40.0
108.9778,45.8667,40.0
67.88333333,55.28333333,40.0
78.13333333,42.40333333,40.0
94.71667,51.58333,40.0
14.85,56.15,40.0
174.2694,-39.3064,40.0
13.65,54.375,40.0
11.305,53.55833333,40.0
106.05,52.43333333,40.0
37.05,0.666666667,40.0
-5.614,34.328,40.0
29.23333333,-19.68333333,40.0
8.847,21.81,40.0
-8.633333333,7.566666667,40.0
30.33333333,59.88333333,40.0
29.08,50.06,40.0
31.03,49.12,40.0
28.28,49.1,40.0
31.58,49.05,40.0
32.12,48.45,40.0
32.14,48.44,40.0
32.14,48.43,40.0
29.13,50.26,40.0
32.2,48.33,40.0
32.57,48.27,40.0
32.07,48.25,40.0
32.08,48.24,40.0
32.08,48.23,40.0
32.09,48.22,40.0
30.2,48.21,40.0
32.5,48.03,40.0
32.3,47.48,40.0
32.35,48.46,40.0
30.38,51.07,40.0
33.05,48.31,40.0
32.25,48.19,40.0
33.07,48.15,40.0
34.21666667,49.31666667,40.0
34.7,49.31666667,40.0
34.71666667,49.3,40.0
34.75,49.18333333,40.0
34.36666667,50.11666667,40.0
34.68333333,50.08333333,40.0
34.18333333,49.7,40.0
115.2966667,-29.14666667,40.0
77.57083333,14.3,40.0
105.9373,21.0326,40.0
12.3283,47.6467,40.0
81.58333333,49.75,40.0
58.39666667,50.18333333,40.0
12.755,-6.7767,40.0
53.959,17.443,40.0
6.007831098,4.569484371,40.0
141.7831,40.2686,40.0
9.31111,45.51111,40.0
8.69167,45.46111,40.0
20.12748,67.85908,40.0
-78.7103,47.4017,40.0
129.34889,-31.34333,40.0
77.625556,9.994167,40.0
76.69,8.97,40.0
-121.5833,37.8,40.0
-101.8375,54.7731,40.0
77.77583333,15.69166667,40.0
75.15,19.08,40.0
74.365,19.86666667,40.0
95.56166667,37.315,40.0
177.85,-17.5,40.0
11.0677,60.013,40.0
9.632,62.2728,40.0
-116.6733,44.28,40.0
82.58333333,50.0,40.0
82.66666667,54.58333333,40.0
83.66666667,49.5,40.0
83.75,55.33333333,40.0
94.71666667,51.58333333,40.0
-63.41833333,-18.88,40.0
21.35166667,40.30833333,40.0
100.5166667,13.75,40.0
24.745,58.3233,40.0
43.95,40.38333333,40.0
43.9,41.01666667,40.0
77.29,42.28,40.0
-0.083333333,48.3,40.0
29.93333333,53.25333333,40.0
34.8654,30.9559,40.1
34.8655,30.9557,40.1
125.833,50.2167,40.1
-70.35434137,6.511583517,40.1
34.71666667,-13.1,40.1
34.71667,-13.1,40.1
84.0925,41.0461,40.1
125.8333333,50.21666667,40.1
47.46097,43.05689,40.19328
47.504745,42.9831,40.19328
106.85,57.16666667,40.19328
100.9666667,52.36666667,40.19328
87.81634357,52.70462952,40.19328
44.91666667,51.0,40.19328
-107.07,34.0433,40.2
-106.99,35.885,40.2
34.7599,32.0622,40.2
83.6433,41.0867,40.2
113.138,32.5708,40.2
157.685,-8.5683,40.2
33.66666667,67.66666667,40.2
135.4666667,34.73333333,40.2
-71.44839407,3.769997422,40.21
49.3577,31.9463,40.224
35.32389,30.86056,40.224
22.66666667,40.61666667,40.32
-72.4369219,4.644602975,40.34
-88.9575,49.0275,40.4
113.417,33.5833,40.4
89.6189,43.0497,40.4
16.4817,40.52694444,40.40455
137.16,-30.8,40.5
136.467,50.7833,40.5
117.02,-21.65,40.5
120.5,-31.25,40.5
-179.073,51.4817,40.57
-122.04,44.1467,40.6
-96.65,33.75,40.6
-112.51,38.8333,40.6
-112.6,38.6133,40.6
115.077,-29.315,40.6
-6.475,47.0283,40.6
123.333,40.7,40.6
78.0136,39.4019,40.6
-3.933333333,52.86666667,40.6
26.56833,-27.12167,40.6
17.11833333,48.55833333,40.6
118.24,-22.34,40.6
84.0922,41.0464,40.6
119.7388889,32.77583333,40.6
47.16666667,43.91666667,40.61196
91.58038583,53.76069558,40.61196
9.325,46.135,40.6139
29.02167,-1.99333,40.643
-111.9,42.185,40.7
-107.03,34.0633,40.7
83.7917,41.2517,40.7
105.017,28.9,40.7
125.817,50.2333,40.7
95.1114,37.3753,40.7
136.467,50.8,40.7
125.8166667,50.23333333,40.7
-119.18,40.5683,40.8
-118.45,41.6,40.8
-118.15,40.04,40.8
-118.97,40.0967,40.8
-117.59,37.8183,40.8
-113.58,39.49,40.8
-51.5,-28.17,40.8
21.6,37.15,40.8
21.35,38.51666667,40.8
76.55555556,18.05194444,40.8
-122.39,44.75,40.89
-90.7678,48.5431,40.9
-115.51,39.755,40.9
35.1994,30.9627,40.9
35.1984,30.9572,40.9
84.4389,41.4194,40.9
136.99,-30.4,40.95
-79.66666667,9.05,40.964
29.0217,-1.9933,41.0
29.4717,-5.5433,41.0
38.28,3.12,41.0
35.94,-0.34,41.0
-5.3833,34.13,41.0
26.5683,-27.1217,41.0
26.7017,-28.2817,41.0
36.2833,-5.2167,41.0
-91.3,48.9833,41.0
-92.45,49.45,41.0
-101.65,56.6333,41.0
-125.586,49.5717,41.0
-122.836,50.4267,41.0
-101.828,78.165,41.0
-85.0167,79.35,41.0
-90.8567,77.3533,41.0
-84.0683,79.9883,41.0
-86.4133,47.9667,41.0
-87.7833,48.4233,41.0
-87.515,48.595,41.0
-86.365,48.075,41.0
-61.7767,58.8717,41.0
-113.43,49.31,41.0
-113.75,50.01,41.0
-111.98,56.38,41.0
-112.2,57.34,41.0
-114.87,56.47,41.0
-116.61,56.47,41.0
-114.08,56.73,41.0
-114.88,56.81,41.0
-116.98,56.9,41.0
-115.37,56.99,41.0
-118.4,56.55,41.0
-88.9583,49.0275,41.0
-93.69,23.78,41.0
-93.7,23.78,41.0
-94.0,23.71,41.0
-94.3,23.78,41.0
-94.3,23.79,41.0
-88.1933,47.5033,41.0
-89.1767,47.3583,41.0
-87.7417,48.05,41.0
-89.3667,47.3167,41.0
-89.25,47.5333,41.0
-88.5417,47.95,41.0
-88.5167,47.7917,41.0
-89.0167,47.75,41.0
-104.15,32.5167,41.0
-103.833,32.3333,41.0
-88.0167,47.4,41.0
-119.268,46.3517,41.0
-116.4,37.2833,41.0
-85.6,43.5333,41.0
-104.883,31.45,41.0
-112.278,43.94,41.0
-120.066,39.0167,41.0
-121.92,42.1333,41.0
-121.615,42.0617,41.0
-119.841,45.6817,41.0
-117.563,43.715,41.0
-121.983,42.3567,41.0
-119.018,43.4367,41.0
-119.221,45.9,41.0
-123.126,45.6983,41.0
-121.31,45.6783,41.0
-121.468,45.6467,41.0
-121.158,45.4433,41.0
-119.78,45.44,41.0
-122.356,45.3917,41.0
-121.098,45.3167,41.0
-105.25,35.5833,41.0
-117.548,40.5633,41.0
-84.35,34.4167,41.0
-113.693,43.3017,41.0
-113.331,37.885,41.0
-122.645,44.9783,41.0
-123.033,44.71,41.0
-122.431,43.76,41.0
-122.03,43.9483,41.0
-71.5333,44.9333,41.0
-71.8167,44.3333,41.0
-72.0833,44.0,41.0
-71.6167,42.85,41.0
-75.0833,42.875,41.0
-121.715,45.4433,41.0
-123.365,41.86,41.0
-122.435,41.8233,41.0
-122.725,42.135,41.0
-111.46,35.2033,41.0
-87.005,30.7133,41.0
-89.97,34.6233,41.0
-104.375,32.54,41.0
-118.593,42.4467,41.0
-78.9667,36.3867,41.0
-79.03,36.425,41.0
-77.86,34.2283,41.0
-78.0933,37.765,41.0
-112.015,44.35,41.0
-120.011,47.2433,41.0
-123.225,46.6333,41.0
-120.383,46.6033,41.0
-122.655,45.9017,41.0
-122.45,45.8817,41.0
-122.436,45.7283,41.0
-122.44,45.7267,41.0
-121.235,45.7017,41.0
-97.2183,36.85,41.0
-115.69,33.9883,41.0
-94.05,42.63,41.0
-111.1,43.6167,41.0
-84.87,40.975,41.0
-115.53,39.7417,41.0
-108.85,31.9433,41.0
-98.73,35.94,41.0
-121.47,45.6467,41.0
-122.36,45.3917,41.0
-122.91,43.9317,41.0
-121.8,45.315,41.0
-122.53,45.8367,41.0
-120.68,47.1217,41.0
-95.76,28.72,41.0
-95.83,28.79,41.0
-95.99,28.8,41.0
-95.92,28.83,41.0
-95.2,28.96,41.0
-95.05,29.04,41.0
-98.76,29.04,41.0
-98.93,29.12,41.0
-94.7,29.13,41.0
-98.31,29.26,41.0
-94.37,29.27,41.0
-94.55,29.6,41.0
-94.57,29.63,41.0
-97.5,29.96,41.0
-93.97,30.06,41.0
-99.8,30.18,41.0
-97.02,30.92,41.0
-97.87,30.99,41.0
-96.63,33.29,41.0
-95.39,33.71,41.0
-95.02,33.76,41.0
-100.71,33.09,41.0
-99.99,32.4,41.0
-99.67,31.61,41.0
-102.59,36.54,41.0
-101.32,35.47,41.0
-100.88,31.04,41.0
-102.69,32.14,41.0
-101.98,31.93,41.0
-98.55,32.77,41.0
-103.27,30.89,41.0
-101.59,32.69,41.0
-100.13,32.35,41.0
-101.1,33.67,41.0
-102.57,34.2,41.0
-104.03,30.64,41.0
-100.84,33.94,41.0
-98.53,32.83,41.0
-98.5,32.71,41.0
-101.57,30.84,41.0
-105.24,31.86,41.0
-101.23,31.48,41.0
-102.35,33.73,41.0
-103.73,31.98,41.0
-98.61,32.75,41.0
-101.58,31.79,41.0
-103.02,33.54,41.0
-103.77,31.04,41.0
-99.73,32.67,41.0
-101.89,35.6,41.0
-99.89,31.37,41.0
-102.76,33.86,41.0
-99.99,33.1,41.0
-100.11,32.05,41.0
-101.54,31.7,41.0
-99.95,31.9,41.0
-100.83,31.29,41.0
-101.91,30.41,41.0
-100.06,32.35,41.0
-100.17,31.13,41.0
-100.13,32.22,41.0
-102.91,33.41,41.0
-98.52,32.32,41.0
-100.36,31.55,41.0
-103.77,30.2,41.0
-102.4,36.65,41.0
-103.05,32.67,41.0
-98.19,32.68,41.0
-100.47,31.22,41.0
-98.28,32.79,41.0
-100.91,31.12,41.0
-100.04,32.13,41.0
-98.29,32.72,41.0
-99.87,32.21,41.0
-102.84,36.95,41.0
-100.0,35.0,41.0
-98.93,32.42,41.0
-102.67,34.37,41.0
-100.84,33.07,41.0
-100.01,32.26,41.0
-98.22,32.62,41.0
-98.47,32.65,41.0
-102.31,31.03,41.0
-98.38,31.72,41.0
-102.8,33.61,41.0
-98.56,32.58,41.0
-101.93,33.91,41.0
-100.31,35.2,41.0
-100.97,30.91,41.0
-99.73,32.82,41.0
-98.44,32.9,41.0
-98.73,31.96,41.0
-101.19,33.0,41.0
-101.28,31.32,41.0
-103.86,31.71,41.0
-100.68,33.23,41.0
-100.5,36.6,41.0
-102.14,32.06,41.0
-102.61,36.47,41.0
-98.91,31.4,41.0
-102.57,33.93,41.0
-102.27,35.48,41.0
-100.41,32.05,41.0
-101.87,33.15,41.0
-100.05,32.21,41.0
-103.43,31.71,41.0
-100.55,31.7,41.0
-101.71,32.19,41.0
-102.3,34.82,41.0
-102.91,32.97,41.0
-102.67,33.49,41.0
-102.48,31.65,41.0
-101.66,30.74,41.0
-99.87,32.36,41.0
-101.83,30.8,41.0
-110.82,48.28,41.0
-110.98,48.79,41.0
-108.82,45.18,41.0
-110.74,48.77,41.0
-110.18,47.46,41.0
-111.4,48.79,41.0
-110.83,48.81,41.0
-109.24,47.99,41.0
-112.31,48.47,41.0
-108.21,48.6,41.0
-108.18,48.49,41.0
-108.57,48.41,41.0
-109.23,45.48,41.0
-110.31,47.43,41.0
-98.58,33.0,41.0
-98.5,33.25,41.0
-97.47,33.33,41.0
-96.83,33.65,41.0
-97.09,33.69,41.0
-96.65,33.77,41.0
-97.24,33.8,41.0
-96.99,33.81,41.0
-103.75,32.16,41.0
-103.17,33.16,41.0
-104.13,33.52,41.0
-103.41,34.06,41.0
-103.46,33.63,41.0
-103.8,33.64,41.0
-103.36,33.41,41.0
-91.62,28.41,41.0
-91.28,28.43,41.0
-91.09,28.48,41.0
-90.4,28.57,41.0
-91.95,28.65,41.0
-89.41,28.71,41.0
-91.19,28.71,41.0
-91.23,28.75,41.0
-92.8,28.76,41.0
-90.46,28.84,41.0
-92.17,28.89,41.0
-92.01,28.98,41.0
-90.13,29.02,41.0
-91.63,29.03,41.0
-88.52,29.05,41.0
-88.51,29.06,41.0
-88.5,29.07,41.0
-89.29,29.17,41.0
-92.34,29.18,41.0
-89.55,29.24,41.0
-89.15,29.33,41.0
-91.5,29.36,41.0
-92.74,29.37,41.0
-88.93,29.43,41.0
-92.08,29.44,41.0
-89.16,29.51,41.0
-90.54,29.54,41.0
-88.41,29.6,41.0
-89.08,29.62,41.0
-89.31,29.71,41.0
-90.76,30.0,41.0
-90.98,30.01,41.0
-90.83,30.07,41.0
-90.2,30.08,41.0
-91.37,30.1,41.0
-90.98,30.17,41.0
-91.31,30.18,41.0
-91.75,30.18,41.0
-91.24,30.26,41.0
-91.73,30.31,41.0
-91.6,30.32,41.0
-91.18,30.34,41.0
-91.87,30.4,41.0
-92.22,30.5,41.0
-92.04,30.54,41.0
-92.13,30.68,41.0
-91.49,30.72,41.0
-91.88,30.83,41.0
-89.2,30.81,41.0
-91.11,31.06,41.0
-87.0,31.75,41.0
-88.96,32.08,41.0
-88.87,33.76,41.0
-88.48,33.87,41.0
-88.39,33.89,41.0
-85.94,30.39,41.0
-95.29,26.96,41.0
-113.1,36.7133,41.0
-48.3167,-22.1167,41.0
-51.4333,-26.7117,41.0
-104.0,24.3,41.0
-94.28,17.79,41.0
-93.7,18.14,41.0
-94.04,18.2,41.0
-93.34,18.25,41.0
